CASE6;D1;NARRADOR;A un paciente de 46 años se le programa un trasplante de riñón debido a una poliquistosis renal grave. El equipo quirúrgico está formado por un urólogo y un cirujano con experiencia en transplantes como ayudante, un anestesiólogo, un ayudante de anestesia, una enfermera de quirófano y una circulante. La intervención quirúrgica dura 5 horas, sin que se produzcan hechos inusuales. En primer lugar, se extrajeron ambos riñones quísticos por laparotomía superior y mediana. En segundo lugar, se implantó el injerto de riñón de cadáver izquierdo a través de otra incisión en la fosa ilíaca derecha. El cirujano comenzó a cerrar las incisiones, paralelamente el personal de quirófano resumió el instrumental, los hisopos y las toallas utilizadas durante la cirugía. La enfermera instrumentista se dio cuenta de que faltaba un hisopo. En ese momento, la primera incisión ya estaba cerrada y la segunda también estaba casi cerrada.
CASE6;D1.1;NARRADOR;¿Tan solo una? ¡Debe estar en algún lado!
CASE6;D1.1.1;NARRADOR;Imposible, ¡he hecho mi trabajo de forma adecuada!
CASE6;D1.1.2;NARRADOR;Seguro, tenemos que solventar el problema juntos.
CASE6;D1.1.3;NARRADOR;Es primordial para el paciente. No podemos tomarlo a la ligera.
CASE6;D1.1.4;NARRADOR;Claro, ¿por qué siempre son las enfermeras las primeras que se llevan las culpas?
CASE6;D1.2;NARRADOR;Ocurre muchas veces, la mayoría de las veces es un fallo de cálculo.
CASE6;D1.2.2;NARRADOR;Afrontemos el problema juntos, y tratemos de encontrar con calma la mejor solución
CASE6;D1.3;NARRADOR;¿Estás segura? ¿Los cálculos son correctos?
CASE6;D1.3.3;NARRADOR;No, solo estoy bromeando.
CASE6;D1.4;NARRADOR;No puede ser cierto, incluso eso!
CASE6;D1.4.1;NARRADOR;No seas impaciente, tu trabajo sigue en proceso.
CASE6;D1.4.4;NARRADOR;Si, es cierto, y también tienes que colaborar en encontrar una solución!
CASE6;D2;NARRADOR;Por favor, vuelve a contar los hisopos y las toallas usadas.
CASE6;D2.1;NARRADOR;El siguiente paciente ya está fuera esperando.
CASE6;D2.1.1;NARRADOR;Me temo qu tendrá que esperar, tenemos que solventar esto ahora.
CASE6;D2.1.2;NARRADOR;No me importa, esto entra en mis horas laborales.
CASE6;D2.1.3;NARRADOR;Eso no importa, tenemos que resolver esto de forma inmediata.
CASE6;D2.1.4;NARRADOR;Por favor, solo cállate y concéntrate.
CASE6;D2.2;NARRADOR;¿Es realmente necesario? Está aquí en algún lado, no me hagas perder el tiempo!
CASE6;D2.2.1;NARRADOR;Con esta actitud no vamos a solventar nada.
